[2026-05-24 12:51:05,975] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 914
[2026-05-24 12:51:05,992] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 821
[2026-05-24 12:51:06,749] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:51:06,750] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:51:07,091] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:51:07,093] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:52:09,110] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 643
[2026-05-24 12:53:36,625] ERROR django.request: Service Unavailable: /api/custom-operations/definitions/2/execute
[2026-05-24 12:53:36,628] ERROR django.server: "POST /api/custom-operations/definitions/2/execute?org= HTTP/1.1" 503 295
[2026-05-24 12:53:39,384] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 405
[2026-05-24 12:54:37,786] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:54:37,788] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:54:37,796] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:54:37,797] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:55:09,583] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 464
[2026-05-24 12:55:18,329] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 886
[2026-05-24 12:55:18,329] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 830
[2026-05-24 12:55:36,394] ERROR django.request: Service Unavailable: /api/custom-operations/definitions/2/execute
[2026-05-24 12:55:36,395] ERROR django.server: "POST /api/custom-operations/definitions/2/execute?org= HTTP/1.1" 503 289
[2026-05-24 12:56:40,263] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 496
[2026-05-24 13:21:27,040] INFO django.server: "GET /api/server/health/?format=json&org= HTTP/1.1" 200 194
[2026-05-24 13:21:29,019] WARNING django.request: Not Found: /api/user-agreements
[2026-05-24 13:21:29,156] WARNING django.server: "GET /api/user-agreements?org= HTTP/1.1" 404 3004
[2026-05-24 13:21:29,916] INFO django.server: "GET /api/server/about?org= HTTP/1.1" 200 436
